a,q,delta e,cd
0.25643635,0.177981609,-0.05,0.072705278
0.256383964,0.177881671,-0.05,0.072695712
0.25633155,0.177782267,-0.05,0.072686141
0.256279109,0.177683396,-0.05,0.072676565
0.256226643,0.17758506,-0.05,0.072666985
0.256174151,0.177487257,-0.05,0.0726574
0.256121634,0.177389987,-0.05,0.07264781
0.256069092,0.177293252,-0.05,0.072638216
0.256016527,0.177197049,-0.05,0.072628618
0.255963938,0.177101381,-0.05,0.072619015
0.255911326,0.177006245,-0.05,0.072609408
0.255858692,0.176911644,-0.05,0.072599797
0.255806035,0.176817575,-0.05,0.072590182
0.255753358,0.17672404,-0.05,0.072580563
0.255700659,0.176631038,-0.05,0.07257094
0.255647941,0.176538568,-0.05,0.072561314
0.255595202,0.176446632,-0.05,0.072551684
0.255542444,0.176355229,-0.05,0.07254205
0.255489667,0.176264359,-0.05,0.072532413
0.255436872,0.176174021,-0.05,0.072522773
0.255384059,0.176084216,-0.05,0.072513129
0.255331228,0.175994944,-0.05,0.072503482
0.255278381,0.175906204,-0.05,0.072493832
0.255225518,0.175817996,-0.05,0.07248418
0.255172639,0.17573032,-0.05,0.072474524
0.255119744,0.175643176,-0.05,0.072464865
0.255066835,0.175556564,-0.05,0.072455204
0.255013911,0.175470484,-0.05,0.07244554
0.254960974,0.175384936,-0.05,0.072435874
0.254908023,0.175299918,-0.05,0.072426205
0.25485506,0.175215433,-0.05,0.072416534
0.254802084,0.175131478,-0.05,0.072406861
0.254749097,0.175048054,-0.05,0.072397185
0.254696098,0.174965162,-0.05,0.072387508
0.254643089,0.174882799,-0.05,0.072377828
0.254590069,0.174800968,-0.05,0.072368147
0.25453704,0.174719666,-0.05,0.072358463
0.254484001,0.174638895,-0.05,0.072348779
0.254430954,0.174558654,-0.05,0.072339092
0.254377898,0.174478942,-0.05,0.072329404
0.254324834,0.17439976,-0.05,0.072319715
0.254271763,0.174321107,-0.05,0.072310024
0.254218686,0.174242984,-0.05,0.072300332
0.254165602,0.174165389,-0.05,0.072290639
0.254112512,0.174088323,-0.05,0.072280945
0.254059417,0.174011786,-0.05,0.07227125
0.254006317,0.173935776,-0.05,0.072261553
0.253953213,0.173860295,-0.05,0.072251857
0.253900105,0.173785342,-0.05,0.072242159
0.253846993,0.173710916,-0.05,0.072232461
0.253793879,0.173637018,-0.05,0.072222762
0.253740762,0.173563647,-0.05,0.072213063
0.253687644,0.173490803,-0.05,0.072203364
0.253634524,0.173418485,-0.05,0.072193664
0.253581403,0.173346693,-0.05,0.072183964
0.253528281,0.173275428,-0.05,0.072174264
0.25347516,0.173204689,-0.05,0.072164564
0.253422039,0.173134475,-0.05,0.072154864
0.25336892,0.173064786,-0.05,0.072145165
0.253315801,0.172995622,-0.05,0.072135465
0.253262685,0.172926983,-0.05,0.072125766
0.253209571,0.172858869,-0.05,0.072116068
0.253156461,0.172791278,-0.05,0.07210637
0.253103353,0.172724212,-0.05,0.072096672
0.25305025,0.172657669,-0.05,0.072086976
0.25299715,0.172591649,-0.05,0.07207728
0.252944056,0.172526152,-0.05,0.072067585
0.252890967,0.172461178,-0.05,0.072057891
0.252837884,0.172396726,-0.05,0.072048198
0.252784807,0.172332796,-0.05,0.072038506
0.252731737,0.172269388,-0.05,0.072028815
0.252678674,0.172206501,-0.05,0.072019126
0.252625619,0.172144135,-0.05,0.072009438
0.252572571,0.17208229,-0.05,0.071999752
0.252519533,0.172020965,-0.05,0.071990067
0.252466504,0.17196016,-0.05,0.071980384
0.252413484,0.171899875,-0.05,0.071970702
0.252360474,0.171840109,-0.05,0.071961023
0.252307475,0.171780862,-0.05,0.071951345
0.252254486,0.171722133,-0.05,0.071941669
0.25220151,0.171663923,-0.05,0.071931996
0.252148545,0.17160623,-0.05,0.071922324
0.252095592,0.171549055,-0.05,0.071912655
0.252042652,0.171492397,-0.05,0.071902988
0.251989726,0.171436256,-0.05,0.071893324
0.251936813,0.171380631,-0.05,0.071883662
0.251883914,0.171325522,-0.05,0.071874003
0.251831031,0.171270928,-0.05,0.071864346
0.251778162,0.171216849,-0.05,0.071854692
0.251725309,0.171163286,-0.05,0.071845041
0.251672472,0.171110236,-0.05,0.071835393
0.251619651,0.1710577,-0.05,0.071825748
0.251566847,0.171005678,-0.05,0.071816106
0.251514061,0.170954169,-0.05,0.071806468
0.251461293,0.170903173,-0.05,0.071796832
0.251408543,0.170852689,-0.05,0.0717872
0.251355812,0.170802716,-0.05,0.071777571
0.251303099,0.170753255,-0.05,0.071767946
0.251250407,0.170704305,-0.05,0.071758324
0.251197735,0.170655865,-0.05,0.071748706
0.251145083,0.170607936,-0.05,0.071739092
0.251092452,0.170560516,-0.05,0.071729482
0.251039843,0.170513605,-0.05,0.071719875
0.250987256,0.170467203,-0.05,0.071710273
0.250934691,0.170421309,-0.05,0.071700675
0.250882149,0.170375922,-0.05,0.07169108
0.25082963,0.170331043,-0.05,0.07168149
0.250777134,0.170286671,-0.05,0.071671905
0.250724663,0.170242805,-0.05,0.071662324
0.250672217,0.170199445,-0.05,0.071652747
0.250619795,0.170156591,-0.05,0.071643175
0.250567399,0.170114241,-0.05,0.071633607
0.250515029,0.170072396,-0.05,0.071624044
0.250462685,0.170031054,-0.05,0.071614486
0.250410368,0.169990216,-0.05,0.071604933
0.250358078,0.169949881,-0.05,0.071595385
0.250305815,0.169910048,-0.05,0.071585842
0.250253581,0.169870717,-0.05,0.071576304
0.250201375,0.169831888,-0.05,0.071566771
0.250149198,0.169793559,-0.05,0.071557244
0.25009705,0.169755731,-0.05,0.071547721
0.250044933,0.169718402,-0.05,0.071538205
0.249992845,0.169681573,-0.05,0.071528693
0.249940788,0.169645242,-0.05,0.071519188
0.249888762,0.16960941,-0.05,0.071509688
0.249836768,0.169574075,-0.05,0.071500194
0.249784805,0.169539237,-0.05,0.071490705
0.249732875,0.169504896,-0.05,0.071481223
0.249680977,0.169471051,-0.05,0.071471746
0.249629113,0.169437702,-0.05,0.071462276
0.249577282,0.169404847,-0.05,0.071452812
0.249525486,0.169372487,-0.05,0.071443354
0.249473723,0.169340621,-0.05,0.071433902
0.249421996,0.169309248,-0.05,0.071424456
0.249370304,0.169278367,-0.05,0.071415018
0.249318648,0.169247979,-0.05,0.071405585
0.249267027,0.169218082,-0.05,0.071396159
0.249215443,0.169188675,-0.05,0.07138674
0.249163897,0.16915976,-0.05,0.071377328
0.249112387,0.169131334,-0.05,0.071367922
0.249060915,0.169103397,-0.05,0.071358523
0.249009482,0.169075949,-0.05,0.071349131
0.248958087,0.169048988,-0.05,0.071339747
0.248906731,0.169022515,-0.05,0.071330369
0.248855414,0.168996529,-0.05,0.071320999
0.248804137,0.168971029,-0.05,0.071311635
0.2487529,0.168946015,-0.05,0.07130228
0.248701704,0.168921485,-0.05,0.071292931
0.248650549,0.16889744,-0.05,0.07128359
0.248599436,0.168873878,-0.05,0.071274257
0.248548364,0.168850799,-0.05,0.071264931
0.248497334,0.168828203,-0.05,0.071255613
0.248446347,0.168806089,-0.05,0.071246303
0.248395403,0.168784455,-0.05,0.071237001
0.248344502,0.168763302,-0.05,0.071227706
0.248293646,0.168742629,-0.05,0.07121842
0.248242833,0.168722436,-0.05,0.071209141
0.248192065,0.168702721,-0.05,0.071199871
0.248141342,0.168683483,-0.05,0.071190609
0.248090664,0.168664723,-0.05,0.071181355
0.248040032,0.16864644,-0.05,0.07117211
0.247989447,0.168628632,-0.05,0.071162873
0.247938908,0.1686113,-0.05,0.071153645
0.247888415,0.168594442,-0.05,0.071144425
0.24783797,0.168578059,-0.05,0.071135213
0.247787573,0.168562148,-0.05,0.071126011
0.247737224,0.16854671,-0.05,0.071116817
0.247686923,0.168531744,-0.05,0.071107632
0.247636672,0.168517249,-0.05,0.071098456
0.247586469,0.168503225,-0.05,0.071089289
0.247536316,0.168489671,-0.05,0.071080131
0.247486213,0.168476585,-0.05,0.071070983
0.247436161,0.168463968,-0.05,0.071061843
0.247386159,0.168451819,-0.05,0.071052713
0.247336209,0.168440137,-0.05,0.071043592
0.247286309,0.168428921,-0.05,0.07103448
0.247236462,0.168418171,-0.05,0.071025378
0.247186667,0.168407885,-0.05,0.071016285
0.247136925,0.168398064,-0.05,0.071007203
0.247087236,0.168388706,-0.05,0.070998129
0.2470376,0.168379811,-0.05,0.070989066
0.246988018,0.168371378,-0.05,0.070980012
0.24693849,0.168363407,-0.05,0.070970968
0.246889016,0.168355896,-0.05,0.070961934
0.246839597,0.168348844,-0.05,0.07095291
0.246790234,0.168342252,-0.05,0.070943897
0.246740926,0.168336118,-0.05,0.070934893
0.246691674,0.168330442,-0.05,0.0709259
0.246642478,0.168325222,-0.05,0.070916917
0.246593339,0.168320459,-0.05,0.070907944
0.246544257,0.168316151,-0.05,0.070898981
0.246495233,0.168312297,-0.05,0.070890029
0.246446266,0.168308898,-0.05,0.070881088
0.246397357,0.168305951,-0.05,0.070872157
0.246348507,0.168303457,-0.05,0.070863237
0.246299715,0.168301414,-0.05,0.070854328
0.246250983,0.168299822,-0.05,0.070845429
0.24620231,0.168298681,-0.05,0.070836542
0.246153697,0.168297988,-0.05,0.070827665
0.246105144,0.168297744,-0.05,0.070818799
0.246056652,0.168297947,-0.05,0.070809945
0.246008221,0.168298597,-0.05,0.070801101
0.245959851,0.168299694,-0.05,0.070792269
0.245911542,0.168301236,-0.05,0.070783448
0.245863296,0.168303222,-0.05,0.070774638
0.245815112,0.168305652,-0.05,0.070765839
0.24576699,0.168308525,-0.05,0.070757052
0.245718932,0.16831184,-0.05,0.070748277
0.245670936,0.168315596,-0.05,0.070739513
0.245623005,0.168319793,-0.05,0.070730761
0.245575137,0.16832443,-0.05,0.07072202
0.245527334,0.168329505,-0.05,0.070713291
0.245479595,0.168335019,-0.05,0.070704574
0.245431922,0.16834097,-0.05,0.070695869
0.245384313,0.168347357,-0.05,0.070687176
0.245336771,0.16835418,-0.05,0.070678494
0.245289294,0.168361438,-0.05,0.070669825
0.245241884,0.168369129,-0.05,0.070661168
0.24519454,0.168377254,-0.05,0.070652523
0.245147264,0.168385811,-0.05,0.07064389
0.245100054,0.1683948,-0.05,0.07063527
0.245052912,0.168404219,-0.05,0.070626662
0.245005839,0.168414068,-0.05,0.070618066
0.244958833,0.168424347,-0.05,0.070609483
0.244911896,0.168435053,-0.05,0.070600912
0.244865029,0.168446186,-0.05,0.070592354
0.24481823,0.168457746,-0.05,0.070583809
0.244771501,0.168469732,-0.05,0.070575276
0.244724842,0.168482142,-0.05,0.070566756
0.244678253,0.168494976,-0.05,0.070558249
0.244631734,0.168508233,-0.05,0.070549755
0.244585286,0.168521912,-0.05,0.070541273
0.24453891,0.168536012,-0.05,0.070532805
0.244492605,0.168550533,-0.05,0.07052435
0.244446372,0.168565474,-0.05,0.070515907
0.24440021,0.168580833,-0.05,0.070507478
0.244354121,0.16859661,-0.05,0.070499063
0.244308105,0.168612803,-0.05,0.07049066
0.244262162,0.168629413,-0.05,0.070482271
0.244216292,0.168646438,-0.05,0.070473895
0.244170496,0.168663877,-0.05,0.070465533
0.244124774,0.16868173,-0.05,0.070457184
0.244079126,0.168699995,-0.05,0.070448848
0.244033552,0.168718672,-0.05,0.070440527
0.243988054,0.168737759,-0.05,0.070432219
0.24394263,0.168757256,-0.05,0.070423924
0.243897282,0.168777162,-0.05,0.070415644
0.243852009,0.168797476,-0.05,0.070407377
0.243806813,0.168818198,-0.05,0.070399124
0.243761693,0.168839325,-0.05,0.070390885
0.243716649,0.168860858,-0.05,0.07038266
0.243671682,0.168882795,-0.05,0.070374449
0.243626793,0.168905136,-0.05,0.070366252
0.243581981,0.168927879,-0.05,0.07035807
0.243537246,0.168951024,-0.05,0.070349901
0.24349259,0.16897457,-0.05,0.070341747
0.243448012,0.168998515,-0.05,0.070333607
0.243403513,0.169022859,-0.05,0.070325481
0.243359092,0.169047602,-0.05,0.07031737
0.243314751,0.169072741,-0.05,0.070309274
0.243270489,0.169098277,-0.05,0.070301191
0.243226307,0.169124207,-0.05,0.070293124
0.243182205,0.169150532,-0.05,0.070285071
0.243138183,0.16917725,-0.05,0.070277032
0.243094242,0.169204361,-0.05,0.070269009
0.243050381,0.169231863,-0.05,0.070261
0.243006602,0.169259756,-0.05,0.070253006
0.242962904,0.169288038,-0.05,0.070245026
0.242919288,0.169316709,-0.05,0.070237062
0.242875754,0.169345767,-0.05,0.070229113
0.242832302,0.169375212,-0.05,0.070221178
0.242788932,0.169405043,-0.05,0.070213259
0.242745645,0.169435259,-0.05,0.070205355
0.242702441,0.169465859,-0.05,0.070197466
0.242659321,0.169496841,-0.05,0.070189592
0.242616284,0.169528206,-0.05,0.070181733
0.242573331,0.169559951,-0.05,0.07017389
0.242530461,0.169592077,-0.05,0.070166062
0.242487676,0.169624581,-0.05,0.07015825
0.242444976,0.169657464,-0.05,0.070150453
0.242402361,0.169690724,-0.05,0.070142671
0.24235983,0.16972436,-0.05,0.070134905
0.242317385,0.169758371,-0.05,0.070127155
0.242275026,0.169792756,-0.05,0.07011942
0.242232752,0.169827515,-0.05,0.070111701
0.242190565,0.169862646,-0.05,0.070103997
0.242148464,0.169898148,-0.05,0.070096309
0.242106449,0.16993402,-0.05,0.070088638
0.242064521,0.169970262,-0.05,0.070080982
0.242022681,0.170006872,-0.05,0.070073342
0.241980928,0.170043849,-0.05,0.070065717
0.241939262,0.170081193,-0.05,0.070058109
0.241897684,0.170118902,-0.05,0.070050517
0.241856195,0.170156976,-0.05,0.070042941
0.241814793,0.170195413,-0.05,0.070035381
0.24177348,0.170234212,-0.05,0.070027838
0.241732256,0.170273372,-0.05,0.07002031
0.241691121,0.170312893,-0.05,0.070012799
0.241650076,0.170352774,-0.05,0.070005304
0.241609119,0.170393013,-0.05,0.069997825
0.241568253,0.170433609,-0.05,0.069990363
0.241527476,0.170474562,-0.05,0.069982917
0.24148679,0.17051587,-0.05,0.069975488
0.241446194,0.170557532,-0.05,0.069968075
0.241405689,0.170599548,-0.05,0.069960679
0.241365275,0.170641916,-0.05,0.069953299
0.241324952,0.170684635,-0.05,0.069945936
0.24128472,0.170727705,-0.05,0.06993859
0.24124458,0.170771124,-0.05,0.06993126
0.241204531,0.170814891,-0.05,0.069923947
0.241164575,0.170859005,-0.05,0.069916651
0.241124711,0.170903466,-0.05,0.069909372
0.241084939,0.170948272,-0.05,0.06990211
0.24104526,0.170993422,-0.05,0.069894864
0.241005674,0.171038916,-0.05,0.069887636
0.240966181,0.171084751,-0.05,0.069880425
0.240926781,0.171130928,-0.05,0.06987323
0.240887475,0.171177445,-0.05,0.069866053
0.240848262,0.1712243,-0.05,0.069858893
0.240809144,0.171271494,-0.05,0.06985175
0.24077012,0.171319025,-0.05,0.069844624
0.24073119,0.171366892,-0.05,0.069837515
0.240692355,0.171415093,-0.05,0.069830424
0.240653614,0.171463629,-0.05,0.06982335
0.240614969,0.171512497,-0.05,0.069816293
0.240576418,0.171561698,-0.05,0.069809254
0.240537964,0.171611228,-0.05,0.069802232
0.240499604,0.171661089,-0.05,0.069795228
0.240461341,0.171711278,-0.05,0.069788241
0.240423174,0.171761795,-0.05,0.069781271
0.240385102,0.171812639,-0.05,0.06977432
0.240347128,0.171863808,-0.05,0.069767386
0.24030925,0.171915301,-0.05,0.069760469
0.240271468,0.171967118,-0.05,0.06975357
0.240233784,0.172019258,-0.05,0.069746689
0.240196197,0.172071718,-0.05,0.069739826
0.240158707,0.172124499,-0.05,0.06973298
0.240121315,0.172177599,-0.05,0.069726152
0.24008402,0.172231017,-0.05,0.069719342
0.240046824,0.172284753,-0.05,0.06971255
0.240009725,0.172338804,-0.05,0.069705776
0.239972725,0.17239317,-0.05,0.06969902
0.239935824,0.172447851,-0.05,0.069692281
0.239899021,0.172502844,-0.05,0.069685561
0.239862317,0.172558149,-0.05,0.069678859
0.239825712,0.172613764,-0.05,0.069672175
0.239789206,0.172669689,-0.05,0.069665509
0.2397528,0.172725923,-0.05,0.069658861
0.239716494,0.172782464,-0.05,0.069652232
0.239680287,0.172839312,-0.05,0.06964562
0.23964418,0.172896465,-0.05,0.069639027
0.239608173,0.172953923,-0.05,0.069632452
0.239572266,0.173011683,-0.05,0.069625896
0.23953646,0.173069746,-0.05,0.069619358
0.239500754,0.17312811,-0.05,0.069612838
0.23946515,0.173186774,-0.05,0.069606336
0.239429646,0.173245736,-0.05,0.069599853
0.239394243,0.173304997,-0.05,0.069593389
0.239358942,0.173364554,-0.05,0.069586943
0.239323742,0.173424407,-0.05,0.069580515
0.239288644,0.173484555,-0.05,0.069574106
0.239253647,0.173544996,-0.05,0.069567716
0.239218753,0.17360573,-0.05,0.069561344
0.23918396,0.173666755,-0.05,0.069554991
0.23914927,0.17372807,-0.05,0.069548657
0.239114682,0.173789674,-0.05,0.069542341
0.239080197,0.173851567,-0.05,0.069536044
0.239045815,0.173913746,-0.05,0.069529766
0.239011535,0.173976212,-0.05,0.069523506
0.238977359,0.174038962,-0.05,0.069517266
0.238943285,0.174101996,-0.05,0.069511044
0.238909315,0.174165312,-0.05,0.069504841
0.238875449,0.174228911,-0.05,0.069498657
0.238841686,0.174292789,-0.05,0.069492492
0.238808026,0.174356947,-0.05,0.069486346
0.238774471,0.174421383,-0.05,0.069480218
0.23874102,0.174486097,-0.05,0.06947411
0.238707673,0.174551086,-0.05,0.069468021
0.23867443,0.174616351,-0.05,0.069461951
0.238641292,0.174681889,-0.05,0.0694559
0.238608259,0.1747477,-0.05,0.069449868
0.23857533,0.174813783,-0.05,0.069443855
0.238542506,0.174880137,-0.05,0.069437862
0.238509787,0.17494676,-0.05,0.069431887
0.238477174,0.175013651,-0.05,0.069425932
0.238444665,0.17508081,-0.05,0.069419996
0.238412262,0.175148234,-0.05,0.069414079
0.238379965,0.175215924,-0.05,0.069408182
0.238347773,0.175283878,-0.05,0.069402303
0.238315688,0.175352095,-0.05,0.069396445
0.238283708,0.175420573,-0.05,0.069390605
0.238251834,0.175489313,-0.05,0.069384785
0.238220066,0.175558311,-0.05,0.069378984
0.238188405,0.175627569,-0.05,0.069373203
0.23815685,0.175697083,-0.05,0.069367441
0.238125402,0.175766854,-0.05,0.069361698
0.238094061,0.17583688,-0.05,0.069355975
0.238062826,0.17590716,-0.05,0.069350272
0.238031698,0.175977693,-0.05,0.069344588
0.238000677,0.176048477,-0.05,0.069338924
0.237969764,0.176119512,-0.05,0.069333279
0.237938958,0.176190797,-0.05,0.069327654
0.237908259,0.176262331,-0.05,0.069322048
0.237877667,0.176334111,-0.05,0.069316462
0.237847184,0.176406138,-0.05,0.069310896
0.237816808,0.17647841,-0.05,0.069305349
0.237786539,0.176550927,-0.05,0.069299822
0.237756379,0.176623686,-0.05,0.069294315
0.237726327,0.176696686,-0.05,0.069288827
0.237696383,0.176769928,-0.05,0.069283359
0.237666547,0.176843409,-0.05,0.069277911
0.23763682,0.176917128,-0.05,0.069272483
0.237607201,0.176991085,-0.05,0.069267075
0.23757769,0.177065278,-0.05,0.069261686
0.237548288,0.177139706,-0.05,0.069256317
0.237518995,0.177214368,-0.05,0.069250969
0.237489811,0.177289263,-0.05,0.06924564
0.237460736,0.17736439,-0.05,0.06924033
0.23743177,0.177439747,-0.05,0.069235041
0.237402913,0.177515334,-0.05,0.069229772
0.237374165,0.177591149,-0.05,0.069224523
0.237345527,0.177667192,-0.05,0.069219293
0.237316998,0.17774346,-0.05,0.069214084
0.237288578,0.177819954,-0.05,0.069208894
0.237260268,0.177896672,-0.05,0.069203725
0.237232068,0.177973612,-0.05,0.069198576
0.237203978,0.178050774,-0.05,0.069193446
0.237175997,0.178128157,-0.05,0.069188337
0.237148126,0.178205759,-0.05,0.069183248
0.237120366,0.178283579,-0.05,0.069178179
0.237092715,0.178361617,-0.05,0.06917313
0.237065175,0.17843987,-0.05,0.069168101
0.237037744,0.178518339,-0.05,0.069163092
0.237010425,0.178597021,-0.05,0.069158104
0.236983215,0.178675916,-0.05,0.069153135
0.236956116,0.178755023,-0.05,0.069148187
0.236929128,0.17883434,-0.05,0.069143259
0.23690225,0.178913866,-0.05,0.069138351
0.236875483,0.178993601,-0.05,0.069133463
0.236848827,0.179073543,-0.05,0.069128596
0.236822282,0.179153691,-0.05,0.069123749
0.236795847,0.179234043,-0.05,0.069118922
0.236769524,0.179314599,-0.05,0.069114115
0.236743311,0.179395358,-0.05,0.069109329
0.23671721,0.179476319,-0.05,0.069104563
0.23669122,0.179557479,-0.05,0.069099817
0.236665341,0.179638839,-0.05,0.069095091
